transaction_id,product_id,customer_id,branch_id,transaction_date,quantity,total_amount,payment_method
2561,48,504,10,2024-06-13,6,2970,Debit Card
2578,7,794,9,2024-02-02,6,1728,Credit Card
2595,47,74,5,2024-05-04,6,1164,Debit Card
2596,37,281,7,2024-03-11,6,972,Credit Card
2597,24,219,1,2024-03-10,6,216,Credit Card
2599,36,66,1,2024-01-16,6,792,Debit Card
2611,53,660,9,2024-01-17,6,2586,Debit Card
2616,77,309,2,2024-05-25,6,1890,Debit Card
2619,78,758,3,2024-05-13,6,1032,Cash
2636,61,32,6,2024-03-19,6,870,Cash
2652,62,70,3,2024-06-09,6,816,Credit Card
2660,41,128,1,2024-05-26,6,786,Debit Card
2663,15,814,10,2024-02-12,6,1602,Debit Card
2671,55,874,3,2024-03-02,6,1098,Mobile Payment
2680,43,45,6,2024-06-26,6,1992,Debit Card
2691,74,575,3,2024-01-19,6,2244,Mobile Payment
2693,21,139,2,2024-03-01,6,276,Credit Card
2701,75,865,7,2024-01-02,6,2088,Mobile Payment
2704,80,484,2,2024-02-02,6,2622,Mobile Payment
2708,27,692,2,2024-06-25,6,204,Credit Card
2709,35,401,8,2024-04-05,6,2640,Mobile Payment
2712,46,726,5,2024-01-27,6,66,Mobile Payment
2727,96,424,8,2024-06-12,6,504,Mobile Payment
2739,44,379,9,2024-02-10,6,432,Debit Card
2756,82,935,6,2024-01-29,6,852,Credit Card
2767,57,611,1,2024-06-08,6,1194,Credit Card
2775,21,676,5,2024-06-23,6,276,Mobile Payment
2791,47,398,9,2024-05-22,6,1164,Credit Card
2796,18,464,2,2024-01-04,6,2928,Cash
2797,86,261,10,2024-06-02,6,1002,Credit Card
2798,1,607,5,2024-06-12,6,1110,Mobile Payment
2801,30,496,10,2024-04-19,6,1644,Credit Card
2807,77,470,8,2024-02-05,6,1890,Credit Card
2817,22,659,1,2024-06-03,6,2814,Cash
2819,60,639,1,2024-01-30,6,834,Debit Card
2823,9,749,7,2024-06-15,6,492,Mobile Payment
2833,8,721,5,2024-05-15,6,192,Credit Card
2841,20,714,7,2024-03-16,6,2280,Credit Card
2861,59,3,5,2024-05-08,6,1440,Credit Card
2865,75,264,4,2024-03-18,6,2088,Debit Card
2871,22,754,2,2024-05-01,6,2814,Cash
2884,18,743,5,2024-05-30,6,2928,Cash
2890,83,753,5,2024-01-30,6,672,Mobile Payment
2929,73,635,9,2024-01-02,6,2040,Credit Card
2938,75,462,10,2024-03-18,6,2088,Mobile Payment
2939,24,755,3,2024-05-09,6,216,Cash
2953,14,83,2,2024-03-29,6,1962,Credit Card
2954,43,630,1,2024-04-23,6,1992,Cash
2959,94,233,2,2024-04-19,6,936,Cash
2967,20,851,3,2024-04-25,6,2280,Mobile Payment
2984,2,39,10,2024-03-15,6,2112,Cash
2997,15,509,5,2024-04-01,6,1602,Debit Card
2999,17,251,5,2024-01-30,6,2178,Debit Card
3010,64,448,1,2024-03-05,6,2280,Debit Card
3022,76,554,10,2024-03-29,6,1380,Cash
3028,77,252,7,2024-02-02,6,1890,Credit Card
3029,52,375,5,2024-01-23,6,1836,Credit Card
3036,7,313,5,2024-03-10,6,1728,Mobile Payment
3046,68,844,6,2024-02-17,6,774,Credit Card
3049,74,743,6,2024-03-11,6,2244,Cash
3054,53,395,9,2024-06-18,6,2586,Mobile Payment
3056,77,560,8,2024-05-11,6,1890,Mobile Payment
3060,21,775,7,2024-02-18,6,276,Debit Card
3073,6,799,6,2024-03-01,6,1500,Debit Card
3077,89,732,2,2024-01-18,6,594,Credit Card
3085,87,126,2,2024-03-20,6,666,Cash
3087,60,556,2,2024-04-12,6,834,Mobile Payment
3088,68,91,10,2024-02-07,6,774,Mobile Payment
3090,4,343,8,2024-01-21,6,2526,Cash
3092,22,84,7,2024-01-15,6,2814,Credit Card
3102,95,613,9,2024-06-22,6,2130,Debit Card
3126,75,611,10,2024-06-10,6,2088,Debit Card
3171,46,252,9,2024-03-26,6,66,Credit Card
3189,84,6,3,2024-04-29,6,2724,Credit Card
3208,77,905,1,2024-05-19,6,1890,Mobile Payment
3216,54,392,2,2024-05-21,6,2634,Credit Card
3230,64,239,2,2024-05-22,6,2280,Debit Card
3231,24,760,6,2024-01-10,6,216,Debit Card
3253,58,246,2,2024-02-13,6,486,Mobile Payment
3262,58,435,9,2024-02-27,6,486,Debit Card
3267,99,289,8,2024-06-16,6,2826,Mobile Payment
3280,33,996,8,2024-05-24,6,84,Mobile Payment
3281,12,478,3,2024-05-06,6,2580,Debit Card
3296,67,328,5,2024-02-07,6,2160,Debit Card
3331,53,90,1,2024-05-17,6,2586,Mobile Payment
3359,56,586,3,2024-02-12,6,2724,Cash
3367,85,875,7,2024-02-07,6,144,Cash
3381,50,222,6,2024-06-12,6,1644,Credit Card
3384,37,340,7,2024-02-21,6,972,Mobile Payment
3392,87,490,2,2024-06-12,6,666,Cash
3415,19,687,7,2024-01-02,6,150,Debit Card
3417,16,86,4,2024-01-20,6,2610,Mobile Payment
3460,2,761,9,2024-02-02,6,2112,Debit Card
3464,76,62,2,2024-05-14,6,1380,Cash
3467,33,173,2,2024-02-17,6,84,Credit Card
3476,87,360,6,2024-03-05,6,666,Mobile Payment
3480,48,682,5,2024-04-28,6,2970,Credit Card
3489,47,602,7,2024-05-10,6,1164,Debit Card
3491,57,758,8,2024-04-08,6,1194,Debit Card
3507,62,676,3,2024-05-12,6,816,Debit Card
3520,58,260,3,2024-04-20,6,486,Mobile Payment
3535,100,816,9,2024-02-06,6,1278,Credit Card
3536,82,844,3,2024-05-05,6,852,Mobile Payment
3537,13,510,7,2024-01-16,6,372,Mobile Payment
3545,14,817,7,2024-01-29,6,1962,Cash
3547,14,807,10,2024-02-28,6,1962,Debit Card
3551,89,580,10,2024-05-16,6,594,Mobile Payment
3576,6,709,6,2024-04-12,6,1500,Mobile Payment
3603,12,245,9,2024-03-04,6,2580,Credit Card
3612,11,219,2,2024-05-18,6,90,Credit Card
3618,77,557,9,2024-03-23,6,1890,Mobile Payment
3646,32,896,10,2024-05-21,6,282,Cash
3655,55,353,10,2024-01-03,6,1098,Mobile Payment
3662,9,53,9,2024-02-15,6,492,Credit Card
3668,49,349,6,2024-04-09,6,1470,Debit Card
3676,6,651,10,2024-03-20,6,1500,Credit Card
3686,42,958,9,2024-05-15,6,894,Debit Card
3721,69,997,9,2024-02-20,6,2466,Debit Card
3726,74,960,10,2024-05-23,6,2244,Credit Card
3728,31,229,7,2024-06-30,6,2676,Debit Card
3738,45,87,8,2024-02-03,6,906,Mobile Payment
3741,93,792,2,2024-01-06,6,2766,Debit Card
3742,3,87,6,2024-05-25,6,2082,Debit Card
3748,38,910,4,2024-03-11,6,2214,Credit Card
3769,4,40,7,2024-05-09,6,2526,Cash
3770,63,184,10,2024-03-16,6,2472,Cash
3806,76,698,2,2024-01-09,6,1380,Credit Card
3816,79,461,6,2024-03-21,6,2028,Credit Card
3819,34,962,6,2024-01-09,6,2208,Cash
3820,34,270,7,2024-03-26,6,2208,Mobile Payment
3837,85,915,2,2024-05-03,6,144,Cash
3838,33,964,6,2024-06-01,6,84,Mobile Payment
3841,47,247,2,2024-02-27,6,1164,Debit Card
3844,75,873,9,2024-01-15,6,2088,Mobile Payment
3848,94,514,9,2024-05-28,6,936,Mobile Payment
3862,97,290,1,2024-01-21,6,1350,Cash
3865,80,311,9,2024-05-18,6,2622,Cash
3871,19,350,9,2024-02-22,6,150,Debit Card
3876,43,740,10,2024-06-03,6,1992,Credit Card
3896,61,43,4,2024-01-19,6,870,Mobile Payment
3898,37,200,10,2024-03-19,6,972,Credit Card
3901,55,373,5,2024-02-12,6,1098,Mobile Payment
3903,62,341,7,2024-03-13,6,816,Credit Card
3916,45,787,2,2024-01-29,6,906,Credit Card
3922,83,428,10,2024-02-15,6,672,Cash
3924,67,54,5,2024-05-21,6,2160,Debit Card
3927,75,822,8,2024-03-09,6,2088,Mobile Payment
3933,56,305,5,2024-01-17,6,2724,Cash
3940,55,623,3,2024-03-07,6,1098,Credit Card
3944,76,218,4,2024-03-24,6,1380,Mobile Payment
3945,91,662,4,2024-06-17,6,1314,Credit Card
3951,73,694,10,2024-01-10,6,2040,Cash
3953,43,209,4,2024-04-01,6,1992,Cash
3959,63,685,3,2024-06-10,6,2472,Mobile Payment
3987,80,995,10,2024-05-07,6,2622,Debit Card
4004,81,359,6,2024-04-19,6,1560,Debit Card
4021,33,641,9,2024-02-01,6,84,Mobile Payment
4026,27,828,8,2024-02-13,6,204,Cash
4035,20,897,8,2024-06-11,6,2280,Credit Card
4044,6,425,7,2024-06-20,6,1500,Mobile Payment
4087,84,291,7,2024-02-09,6,2724,Credit Card
4089,34,305,9,2024-01-23,6,2208,Credit Card
4116,6,497,2,2024-05-22,6,1500,Mobile Payment
4127,33,233,1,2024-02-15,6,84,Mobile Payment
4140,27,253,2,2024-05-04,6,204,Credit Card
4151,34,492,3,2024-02-04,6,2208,Credit Card
4158,21,447,5,2024-01-28,6,276,Cash
4164,62,307,9,2024-05-29,6,816,Credit Card
4167,22,97,5,2024-06-05,6,2814,Cash
4188,66,698,9,2024-06-18,6,1878,Mobile Payment
4231,90,242,6,2024-03-23,6,1674,Cash
4249,36,680,7,2024-04-17,6,792,Mobile Payment
4268,90,447,8,2024-01-13,6,1674,Mobile Payment
4269,69,871,9,2024-05-08,6,2466,Cash
4271,71,381,9,2024-05-27,6,60,Debit Card
4291,34,961,3,2024-06-04,6,2208,Credit Card
4293,90,41,6,2024-01-14,6,1674,Cash
4308,40,582,2,2024-06-08,6,2130,Debit Card
4316,70,634,8,2024-03-19,6,300,Cash
4335,47,599,10,2024-03-10,6,1164,Debit Card
4336,63,704,7,2024-05-08,6,2472,Credit Card
4341,35,665,3,2024-03-15,6,2640,Mobile Payment
4345,18,827,2,2024-06-28,6,2928,Debit Card
4347,30,835,7,2024-01-26,6,1644,Credit Card
4350,47,842,7,2024-01-03,6,1164,Mobile Payment
4382,34,7,7,2024-01-18,6,2208,Mobile Payment
4396,21,486,3,2024-05-31,6,276,Credit Card
4401,53,978,5,2024-01-01,6,2586,Cash
4415,34,520,8,2024-05-19,6,2208,Mobile Payment
4418,33,623,9,2024-04-26,6,84,Mobile Payment
4420,96,219,9,2024-06-03,6,504,Debit Card
4428,70,967,6,2024-04-22,6,300,Cash
4459,21,385,3,2024-05-03,6,276,Cash
4466,23,807,10,2024-06-20,6,810,Debit Card
4496,47,818,8,2024-02-01,6,1164,Credit Card
4498,16,92,3,2024-01-11,6,2610,Cash
4508,35,781,9,2024-01-29,6,2640,Cash
4513,79,292,3,2024-01-16,6,2028,Cash
4541,13,268,10,2024-04-04,6,372,Mobile Payment
4545,31,959,3,2024-03-22,6,2676,Mobile Payment
4554,90,831,4,2024-04-18,6,1674,Cash
4569,91,28,5,2024-06-13,6,1314,Debit Card
4580,66,837,6,2024-06-18,6,1878,Debit Card
4599,74,173,8,2024-03-07,6,2244,Cash
4603,60,264,1,2024-03-25,6,834,Debit Card
4612,2,152,4,2024-03-08,6,2112,Cash
4666,4,553,7,2024-02-25,6,2526,Mobile Payment
4670,2,916,10,2024-05-14,6,2112,Mobile Payment
4673,97,732,10,2024-06-20,6,1350,Credit Card
4713,10,50,6,2024-01-11,6,750,Mobile Payment
4740,49,369,7,2024-03-25,6,1470,Debit Card
4745,39,789,2,2024-02-02,6,2058,Cash
4767,32,191,10,2024-03-22,6,282,Mobile Payment
4775,44,16,1,2024-01-21,6,432,Mobile Payment
4788,35,883,9,2024-04-29,6,2640,Credit Card
4792,55,167,9,2024-02-13,6,1098,Mobile Payment
4795,40,184,5,2024-06-03,6,2130,Credit Card
4800,2,363,10,2024-01-16,6,2112,Credit Card
4801,66,847,3,2024-03-06,6,1878,Debit Card
4805,80,569,1,2024-05-04,6,2622,Credit Card
4816,93,780,7,2024-02-10,6,2766,Debit Card
4826,71,561,7,2024-04-24,6,60,Cash
4827,45,713,1,2024-01-22,6,906,Mobile Payment
4832,31,888,6,2024-05-21,6,2676,Mobile Payment
4844,59,361,2,2024-01-24,6,1440,Cash
4854,16,610,4,2024-05-26,6,2610,Cash
4856,21,745,2,2024-03-01,6,276,Cash
4862,3,854,6,2024-04-08,6,2082,Debit Card
4882,11,324,10,2024-06-17,6,90,Mobile Payment
4892,87,152,2,2024-05-07,6,666,Credit Card
4904,8,720,10,2024-03-17,6,192,Debit Card
4911,48,632,3,2024-01-25,6,2970,Cash
4915,75,463,2,2024-01-02,6,2088,Debit Card
4936,91,669,3,2024-03-04,6,1314,Mobile Payment
4941,82,817,4,2024-02-20,6,852,Mobile Payment
4956,25,323,4,2024-06-02,6,2436,Credit Card
4961,58,306,2,2024-03-07,6,486,Mobile Payment
4962,42,410,10,2024-06-15,6,894,Cash
4984,1,747,7,2024-05-21,6,1110,Cash
5000,80,975,7,2024-01-25,6,2622,Cash
5004,2,260,8,2024-02-13,6,2112,Cash
5038,66,620,6,2024-02-21,6,1878,Cash
5043,82,82,6,2024-02-16,6,852,Credit Card
5060,6,725,6,2024-05-15,6,1500,Debit Card
5075,35,36,1,2024-06-06,6,2640,Debit Card
5077,49,296,5,2024-04-15,6,1470,Credit Card
5103,16,596,7,2024-06-01,6,2610,Credit Card
5113,43,289,4,2024-03-16,6,1992,Debit Card
5144,59,785,9,2024-05-01,6,1440,Cash
5145,14,518,8,2024-01-09,6,1962,Cash
5155,43,247,7,2024-04-30,6,1992,Mobile Payment
5156,24,748,7,2024-06-19,6,216,Credit Card
5172,61,420,6,2024-04-01,6,870,Debit Card
5181,8,716,5,2024-05-26,6,192,Credit Card
5183,29,201,2,2024-01-24,6,1704,Mobile Payment
5208,23,845,5,2024-02-02,6,810,Mobile Payment
5225,18,335,6,2024-04-09,6,2928,Cash
5240,21,721,3,2024-06-27,6,276,Mobile Payment
5241,81,599,7,2024-06-22,6,1560,Mobile Payment
5254,24,991,6,2024-04-11,6,216,Credit Card
5264,55,132,6,2024-01-27,6,1098,Credit Card
5271,29,190,6,2024-02-12,6,1704,Cash
5288,29,531,4,2024-05-10,6,1704,Mobile Payment
5290,30,310,9,2024-05-04,6,1644,Mobile Payment
5301,72,875,2,2024-06-22,6,768,Credit Card
5312,60,78,9,2024-01-02,6,834,Cash
5313,60,765,3,2024-05-04,6,834,Debit Card
5316,92,527,6,2024-03-22,6,2166,Credit Card
5326,79,203,2,2024-01-14,6,2028,Credit Card
5332,58,482,6,2024-04-21,6,486,Credit Card
5337,20,569,3,2024-01-12,6,2280,Debit Card
5341,72,143,5,2024-05-17,6,768,Mobile Payment
5353,28,462,10,2024-05-05,6,978,Cash
5369,21,999,2,2024-02-17,6,276,Credit Card
5397,99,468,7,2024-03-04,6,2826,Debit Card
5400,32,47,10,2024-05-25,6,282,Mobile Payment
5405,85,439,8,2024-01-27,6,144,Cash
5418,36,811,4,2024-01-30,6,792,Cash
5419,17,685,9,2024-03-15,6,2178,Debit Card
5434,1,283,7,2024-03-20,6,1110,Mobile Payment
5485,36,568,4,2024-04-12,6,792,Debit Card
5487,78,889,9,2024-03-05,6,1032,Debit Card
5495,66,453,1,2024-03-01,6,1878,Cash
5501,37,768,5,2024-06-24,6,972,Cash
5508,51,31,3,2024-02-29,6,1254,Credit Card
5509,7,46,9,2024-04-24,6,1728,Cash
5516,80,531,6,2024-06-29,6,2622,Mobile Payment
5549,88,918,1,2024-04-21,16,2944,Debit Card
5554,44,186,9,2024-05-11,34,2448,Debit Card
5574,64,8,3,2024-01-12,5,1900,Credit Card
5584,99,911,4,2024-05-13,25,11775,Mobile Payment
5586,34,799,4,2024-02-22,7,2576,Cash
5593,37,203,3,2024-03-12,9,1458,Cash
5616,79,966,4,2024-05-13,64,21632,Credit Card
5619,79,442,1,2024-06-11,6,2028,Debit Card
5628,7,107,3,2024-05-20,6,1728,Debit Card
5629,36,734,1,2024-04-08,6,792,Debit Card
5636,95,379,8,2024-06-08,6,2130,Cash
5637,96,747,10,2024-03-25,6,504,Debit Card
5642,54,523,10,2024-01-11,6,2634,Mobile Payment
5676,93,126,1,2024-05-27,6,2766,Debit Card
5694,37,768,8,2024-02-07,6,972,Mobile Payment
5695,73,242,6,2024-05-14,6,2040,Cash
5720,93,423,7,2024-02-19,6,2766,Credit Card
5736,12,291,10,2024-04-09,6,2580,Credit Card
5745,82,489,2,2024-03-25,6,852,Debit Card
5746,81,379,3,2024-02-20,6,1560,Mobile Payment
5748,1,329,2,2024-03-15,6,1110,Debit Card
5752,95,433,9,2024-05-16,6,2130,Mobile Payment
5762,99,976,1,2024-02-29,6,2826,Credit Card
5769,90,158,2,2024-02-10,6,1674,Mobile Payment
5771,61,105,2,2024-01-15,6,870,Cash
5778,47,246,1,2024-05-24,6,1164,Cash
5782,76,173,7,2024-01-24,6,1380,Mobile Payment
5805,96,649,1,2024-06-08,6,504,Credit Card
5812,51,387,6,2024-02-20,6,1254,Mobile Payment
5820,99,437,4,2024-01-04,6,2826,Credit Card
5822,88,917,7,2024-04-11,6,1104,Mobile Payment
5840,38,619,9,2024-04-05,6,2214,Cash
5841,76,599,7,2024-05-12,6,1380,Mobile Payment
5863,69,359,4,2024-01-08,6,2466,Cash
5868,29,558,5,2024-03-17,6,1704,Cash
5875,66,530,9,2024-01-13,6,1878,Cash
5878,80,719,3,2024-06-10,6,2622,Cash
5897,61,912,1,2024-02-21,6,870,Cash
5903,70,95,1,2024-02-12,6,300,Debit Card
5924,91,578,8,2024-01-19,6,1314,Cash
5941,64,915,8,2024-05-09,6,2280,Debit Card
5954,65,766,6,2024-02-23,6,594,Cash
5958,44,992,6,2024-02-27,6,432,Mobile Payment
5960,54,176,1,2024-05-24,6,2634,Credit Card
5961,59,274,5,2024-05-05,6,1440,Credit Card
5986,81,718,5,2024-02-14,6,1560,Mobile Payment
5990,32,828,2,2024-05-26,6,282,Mobile Payment
6003,25,119,10,2024-02-03,6,2436,Cash
6054,82,137,5,2024-01-19,6,852,Credit Card
6055,43,210,2,2024-02-07,6,1992,Debit Card
6067,49,356,2,2024-02-05,6,1470,Mobile Payment
6089,13,648,7,2024-03-30,6,372,Mobile Payment
6097,7,333,5,2024-06-06,6,1728,Debit Card
6102,85,366,2,2024-01-12,6,144,Mobile Payment
6112,68,20,8,2024-02-22,6,774,Credit Card
6124,7,923,7,2024-01-01,6,1728,Cash
6150,48,619,1,2024-05-18,6,2970,Debit Card
6167,78,919,9,2024-03-24,6,1032,Mobile Payment
6186,89,785,8,2024-05-05,6,594,Debit Card
6188,76,227,2,2024-05-10,6,1380,Mobile Payment
6199,38,492,6,2024-06-21,6,2214,Cash
6201,8,433,10,2024-01-20,6,192,Mobile Payment
6202,10,544,3,2024-03-24,6,750,Credit Card
6205,19,872,8,2024-06-19,6,150,Debit Card
6221,60,45,2,2024-05-02,6,834,Credit Card
6223,13,485,5,2024-01-15,6,372,Credit Card
6251,51,879,6,2024-06-15,6,1254,Mobile Payment
6276,71,894,10,2024-04-16,6,60,Cash
6288,45,318,5,2024-04-13,6,906,Mobile Payment
6298,38,510,10,2024-03-29,6,2214,Credit Card
6318,78,723,10,2024-06-05,6,1032,Mobile Payment
6319,53,511,6,2024-05-20,6,2586,Mobile Payment
6330,89,879,9,2024-03-15,6,594,Debit Card
6332,44,981,7,2024-06-08,6,432,Mobile Payment
6339,51,206,2,2024-02-02,6,1254,Debit Card
6342,90,846,5,2024-06-06,6,1674,Mobile Payment
6347,25,400,9,2024-04-22,6,2436,Debit Card
6353,45,358,4,2024-06-10,6,906,Credit Card
6354,52,853,10,2024-03-23,6,1836,Cash
6377,5,118,4,2024-03-30,6,2010,Credit Card
6379,62,729,8,2024-06-09,6,816,Debit Card
6386,61,746,10,2024-03-09,6,870,Debit Card
6390,34,767,2,2024-02-17,6,2208,Credit Card
6401,41,967,5,2024-06-06,6,786,Debit Card
6407,57,259,5,2024-03-23,6,1194,Debit Card
6410,2,887,5,2024-03-26,6,2112,Mobile Payment
6421,85,625,3,2024-06-21,6,144,Credit Card
6432,9,11,5,2024-05-19,6,492,Cash
6442,21,41,5,2024-05-02,6,276,Credit Card
6479,14,773,5,2024-04-12,6,1962,Debit Card
6483,85,883,6,2024-06-02,6,144,Mobile Payment
6493,9,226,2,2024-01-24,6,492,Credit Card
6501,98,563,7,2024-01-29,6,1368,Credit Card
6504,25,784,7,2024-04-02,6,2436,Cash
6526,43,781,6,2024-02-06,6,1992,Mobile Payment
6555,61,684,6,2024-02-20,6,870,Cash
6565,28,17,10,2024-05-24,6,978,Cash
6570,67,880,8,2024-05-09,6,2160,Debit Card
6573,22,740,4,2024-05-13,6,2814,Cash
6592,28,394,7,2024-06-06,6,978,Cash
6607,94,905,7,2024-03-07,6,936,Cash
6611,53,493,5,2024-05-23,6,2586,Credit Card
6612,98,974,7,2024-04-28,6,1368,Credit Card
6619,35,517,1,2024-04-04,6,2640,Debit Card
6622,50,852,8,2024-06-15,6,1644,Debit Card
6625,98,281,10,2024-04-16,6,1368,Cash
6630,81,27,1,2024-05-14,6,1560,Mobile Payment
6636,22,164,6,2024-03-19,6,2814,Credit Card
6645,2,28,3,2024-03-31,6,2112,Cash
6646,67,483,6,2024-04-02,6,2160,Credit Card
6652,71,364,6,2024-04-27,6,60,Debit Card
6672,31,8,5,2024-03-31,6,2676,Cash
6721,35,387,7,2024-05-27,6,2640,Credit Card
6726,25,984,4,2024-06-25,6,2436,Cash
6734,45,868,5,2024-03-21,6,906,Credit Card
6752,40,62,9,2024-01-31,6,2130,Mobile Payment
6761,96,647,3,2024-05-31,6,504,Credit Card
6766,24,906,1,2024-03-29,6,216,Debit Card
6775,27,692,1,2024-06-28,6,204,Cash
6798,60,473,1,2024-06-29,6,834,Cash
6809,89,994,3,2024-06-06,6,594,Cash
6810,70,509,4,2024-05-04,6,300,Debit Card
6815,51,142,8,2024-04-21,6,1254,Cash
6827,27,562,7,2024-05-15,6,204,Debit Card
6836,43,303,5,2024-05-30,6,1992,Cash
6838,10,959,8,2024-02-04,6,750,Credit Card
6860,1,214,8,2024-05-12,6,1110,Cash
6897,74,805,9,2024-03-28,6,2244,Credit Card
6900,95,42,2,2024-06-15,6,2130,Debit Card
6906,18,690,5,2024-04-11,6,2928,Credit Card
6924,98,999,3,2024-02-28,6,1368,Mobile Payment
6932,85,854,2,2024-06-08,6,144,Debit Card
6951,87,269,7,2024-06-17,6,666,Debit Card
6963,56,713,2,2024-02-07,6,2724,Cash
6977,1,556,6,2024-02-10,6,1110,Cash
6982,42,22,7,2024-04-05,6,894,Cash
6995,34,445,9,2024-02-24,6,2208,Cash
7004,28,173,6,2024-02-14,6,978,Credit Card
7009,45,477,1,2024-02-06,6,906,Cash
7010,30,42,7,2024-05-10,6,1644,Cash
7016,36,224,5,2024-06-12,6,792,Credit Card
7033,55,503,9,2024-01-25,6,1098,Credit Card
7042,13,458,9,2024-03-23,6,372,Mobile Payment
7053,71,419,4,2024-06-20,6,60,Mobile Payment
7070,60,24,9,2024-06-24,6,834,Debit Card
7078,81,490,4,2024-04-21,6,1560,Mobile Payment
7083,65,11,4,2024-01-18,6,594,Debit Card
7094,70,36,6,2024-05-08,6,300,Cash
7096,99,498,7,2024-03-25,6,2826,Mobile Payment
7098,100,862,3,2024-01-25,6,1278,Mobile Payment
7104,66,134,5,2024-01-16,6,1878,Mobile Payment
7108,73,165,2,2024-06-22,6,2040,Mobile Payment
7121,74,253,8,2024-02-03,6,2244,Mobile Payment
7122,66,880,4,2024-01-25,6,1878,Credit Card
7124,3,659,8,2024-06-23,6,2082,Cash
7131,65,510,5,2024-03-02,6,594,Credit Card
7153,57,967,9,2024-02-19,6,1194,Credit Card
7166,73,861,6,2024-03-16,6,2040,Cash
7167,87,386,7,2024-06-25,6,666,Credit Card
7174,18,750,1,2024-01-01,6,2928,Debit Card
7206,26,462,1,2024-06-04,6,2898,Credit Card
7207,58,915,8,2024-04-02,6,486,Credit Card
7215,75,547,8,2024-03-08,6,2088,Mobile Payment
7218,9,2,7,2024-02-11,6,492,Cash
7222,77,966,8,2024-04-12,6,1890,Mobile Payment
7236,86,780,1,2024-03-23,6,1002,Credit Card
7245,71,783,9,2024-04-17,6,60,Credit Card
7247,23,941,3,2024-03-14,6,810,Debit Card
7249,16,989,5,2024-01-27,6,2610,Mobile Payment
7265,42,523,8,2024-03-30,6,894,Cash
7277,21,573,5,2024-06-08,6,276,Credit Card
7290,39,574,5,2024-06-30,6,2058,Cash
7291,85,426,2,2024-05-13,6,144,Debit Card
7300,100,19,8,2024-02-23,6,1278,Debit Card
7327,32,700,7,2024-05-31,6,282,Mobile Payment
7332,91,893,7,2024-01-21,6,1314,Mobile Payment
7351,96,808,9,2024-05-25,6,504,Cash
7361,61,822,1,2024-05-26,6,870,Cash
7371,46,238,8,2024-03-13,6,66,Debit Card
7378,10,291,7,2024-02-19,6,750,Credit Card
7408,74,381,1,2024-04-15,6,2244,Credit Card
7410,82,528,7,2024-06-06,6,852,Mobile Payment
7417,29,145,2,2024-02-25,6,1704,Debit Card
7423,68,331,5,2024-04-17,6,774,Debit Card
7425,5,999,7,2024-01-17,6,2010,Mobile Payment
7461,4,29,7,2024-05-12,6,2526,Debit Card
7469,22,271,3,2024-05-27,6,2814,Credit Card
7474,2,173,10,2024-02-15,6,2112,Debit Card
7482,88,176,4,2024-01-10,6,1104,Mobile Payment
7488,54,390,2,2024-03-22,6,2634,Credit Card
7498,98,778,10,2024-04-25,6,1368,Debit Card
7513,60,87,4,2024-06-30,6,834,Debit Card
7515,31,60,10,2024-04-15,6,2676,Debit Card
7518,32,276,2,2024-05-01,6,282,Debit Card
7521,1,715,10,2024-04-06,6,1110,Cash
7525,49,923,6,2024-01-23,6,1470,Debit Card
7536,26,695,2,2024-01-02,6,2898,Debit Card
7547,24,571,5,2024-02-22,6,216,Mobile Payment
7562,46,983,10,2024-01-12,6,66,Cash
7563,67,216,7,2024-03-07,6,2160,Debit Card
7579,98,994,9,2024-04-14,6,1368,Credit Card
7580,12,882,6,2024-03-25,6,2580,Debit Card
7583,92,603,10,2024-06-06,6,2166,Debit Card
7588,40,138,3,2024-03-16,6,2130,Credit Card
7589,60,268,6,2024-04-12,6,834,Cash
7591,26,764,9,2024-02-27,6,2898,Credit Card
7597,26,13,7,2024-04-07,6,2898,Cash
7600,86,742,5,2024-02-14,6,1002,Debit Card
7601,88,705,7,2024-01-06,6,1104,Credit Card
7605,8,320,1,2024-03-24,6,192,Debit Card
7622,36,836,3,2024-01-12,6,792,Cash
7625,14,1,6,2024-01-29,6,1962,Cash
7629,67,41,3,2024-03-03,6,2160,Credit Card
7630,34,619,3,2024-01-14,6,2208,Cash
7650,9,941,10,2024-06-25,6,492,Cash
7666,6,336,7,2024-01-12,6,1500,Credit Card
7667,94,52,8,2024-03-22,6,936,Cash
7670,8,796,3,2024-01-10,6,192,Mobile Payment
7677,71,284,9,2024-03-26,6,60,Credit Card
7688,16,221,5,2024-02-10,6,2610,Cash
7692,10,893,7,2024-06-05,6,750,Debit Card
7701,36,645,1,2024-04-27,6,792,Mobile Payment
7705,28,758,4,2024-05-26,6,978,Cash
7708,55,723,5,2024-04-17,6,1098,Debit Card
7710,80,187,8,2024-02-03,6,2622,Credit Card
7719,42,202,4,2024-02-18,6,894,Debit Card
7721,90,322,10,2024-03-11,6,1674,Mobile Payment
7728,1,92,1,2024-04-23,6,1110,Credit Card
7730,50,607,9,2024-02-14,6,1644,Cash
7774,28,120,3,2024-05-07,6,978,Mobile Payment
7790,59,978,10,2024-01-14,6,1440,Credit Card
7798,56,752,3,2024-04-08,6,2724,Cash
7801,57,635,7,2024-03-24,6,1194,Cash
7808,48,45,5,2024-02-12,6,2970,Cash
7837,60,512,10,2024-02-06,6,834,Mobile Payment
7844,29,313,4,2024-06-11,6,1704,Debit Card
7848,36,946,7,2024-02-08,6,792,Credit Card
